IND,LINHA_CODI,CODIGO,SENTIDO,NOME,DISTANCIA,DATA_CRIA,DECADA,PRI_VIAG,ULT_VIAG,COD_AREA,TP_LINHA,EMPRESA1,EMPRESA2,CONSORCIO,SUBSISTEMA,FROTA,MED_UTIL,MED_SAB,MED_DOM,MAX_581,MAX_582,MAX_16191,MAX_16192,TOT_PART,TP_FROT1,QTD_FROT1,TP_FROT2,QTD_FROT2,TP_FROT3,QTD_FROT3,TP_FROT4,QTD_FROT4,CLASSE,PASS_DIN,PASS_BCOM,PASS_BMENS,PASS_BEST,PASS_BESM,PASS_BVT,PASS_BVTME,PASS_INMC,PASS_INMCM,PASS_PAGA,PASS_INBUS,PASS_GRAT,TOTAL_PASS,END_GAR,TRECH_LOG,MS_REF
2042,4005-10_1,4005-10,1,TERM CID TIRADENTES - BARRO BRANCO,7062.06,2013,2010,03:30,01:20,AREA 4,CONCESSAO,NOVO HORIZONTE,,Express Transportes,SUBSISTEMA ESTRUTURAL,10,7170,4788,3103,12,0,9,0,155,B-SICO,10,,0,,0,,0,DIURNA  (D),4407,3733,3588,3441,3251,3273,260,67,259,85346,6756,3703,189946,"Rua Jaime Ribeiro Wright, 1000",75,Setembro
2043,4006-10_1,4006-10,1,JD. NOVA VITÓRIA - CIRCULAR,5302.96,2013,2010,04:00,00:00,AREA 4,CONCESSAO,NOVO HORIZONTE,,Express Transportes,SUBSISTEMA ESTRUTURAL,4,3714,2420,1092,5,0,5,0,82,B-SICO,4,,0,,0,,0,DIURNA  (D),3548,2344,1378,988,2114,1196,143,53,31,43664,4329,1228,99238,"Rua Jaime Ribeiro Wright, 1000",53,Setembro
2044,4007-10_1,4007-10,1,COHAB JUSCELINO - TERM VILA CARRÃO,18125.78,2013,2010,03:45,23:55,AREA 4,CONCESSAO,NOVO HORIZONTE,,Express Transportes,SUBSISTEMA ESTRUTURAL,16,8290,5296,2806,9,7,5,7,96,B-SICO,16,,0,,0,,0,DIURNA  (D),1247,4494,4024,3756,3392,2906,392,100,88,98241,7275,4138,212385,"Rua Jaime Ribeiro Wright, 1000",169,Setembro
2045,4007-10_2,4007-10,2,COHAB JUSCELINO - TERM VILA CARRÃO,18612.85,2013,2010,04:40,00:45,AREA 4,CONCESSAO,NOVO HORIZONTE,,Express Transportes,SUBSISTEMA ESTRUTURAL,16,8290,5296,2806,7,9,7,5,96,B-SICO,16,,0,,0,,0,DIURNA  (D),1247,4494,4024,3756,3392,2906,392,100,88,98241,7275,4138,212385,"Rua Jaime Ribeiro Wright, 1000",184,Setembro
2046,4008-10_1,4008-10,1,JARDIM CIBELE - TERM. VILA CARRÃO,16568.76,2013,2010,03:50,23:40,AREA 4,CONCESSAO,NOVO HORIZONTE,,Express Transportes,SUBSISTEMA ESTRUTURAL,8,4765,2892,1550,5,5,4,4,68,B-SICO,8,,0,,0,,0,DIURNA  (D),6915,2283,1341,2003,2684,1989,258,24,37,55988,3900,1910,114097,"Rua Jaime Ribeiro Wright, 1000",163,Setembro
2047,4008-10_2,4008-10,2,JARDIM CIBELE - TERM. VILA CARRÃO,16992.26,2013,2010,04:40,00:35,AREA 4,CONCESSAO,NOVO HORIZONTE,,Express Transportes,SUBSISTEMA ESTRUTURAL,8,4765,2892,1550,5,5,4,4,68,B-SICO,8,,0,,0,,0,DIURNA  (D),6915,2283,1341,2003,2684,1989,258,24,37,55988,3900,1910,114097,"Rua Jaime Ribeiro Wright, 1000",157,Setembro
2048,4010-10_1,4010-10,1,JD N SRA DO CARMO - METRÔ TATUAPÉ,17801.75,2013,2010,05:30,23:00,AREA 4,CONCESSAO,NOVO HORIZONTE,,Express Transportes,SUBSISTEMA ESTRUTURAL,6,2586,1465,484,3,3,2,2,39,B-SICO,6,,0,,0,,0,DIURNA  (D),4418,1254,996,2033,1129,8677,101,2008,48,31958,1286,1054,55369,"Rua Jaime Ribeiro Wright, 1000",223,Setembro
2049,4010-10_2,4010-10,2,JD N SRA DO CARMO - METRÔ TATUAPÉ,19117.17,2013,2010,06:35,00:00,AREA 4,CONCESSAO,NOVO HORIZONTE,,Express Transportes,SUBSISTEMA ESTRUTURAL,6,2586,1465,484,3,3,2,2,39,B-SICO,6,,0,,0,,0,DIURNA  (D),4418,1254,996,2033,1129,8677,101,2008,48,31958,1286,1054,55369,"Rua Jaime Ribeiro Wright, 1000",229,Setembro
2050,1720-10_1,1720-10,1,JD. GUANCA - CANTAREIRA,15742.18,2001,2000,04:40,23:40,AREA 2,PERMISSAO,TRANSCOOPER,,CONS. TRANSNOROESTE,SUBSISTEMA LOCAL,35,16128,10431,6256,12,12,11,11,175,MINIÔNIBUS,26,MIDIÔNIBUS,9,,0,,0,DIURNA  (D),3379,7239,6801,1269,9099,5809,287,4028,424,233858,7889,8174,394501,"Rua Antonelo da Messina, 1.726",208,Setembro
2051,4011-10_1,4011-10,1,JD. LIMOEIRO - TERM. SÃO MATEUS,9863.6,2013,2010,03:30,23:25,AREA 4,CONCESSAO,NOVO HORIZONTE,,Express Transportes,SUBSISTEMA ESTRUTURAL,11,9012,6154,3392,9,9,7,7,102,B-SICO,11,,0,,0,,0,DIURNA  (D),2151,5343,2879,4036,3650,3928,283,58,158,125295,5948,3801,222793,"Rua Jaime Ribeiro Wright, 1000",91,Setembro
2052,4011-10_2,4011-10,2,JD. LIMOEIRO - TERM. SÃO MATEUS,9828.48,2013,2010,04:00,00:30,AREA 4,CONCESSAO,NOVO HORIZONTE,,Express Transportes,SUBSISTEMA ESTRUTURAL,11,9012,6154,3392,9,9,7,7,102,B-SICO,11,,0,,0,,0,DIURNA  (D),2151,5343,2879,4036,3650,3928,283,58,158,125295,5948,3801,222793,"Rua Jaime Ribeiro Wright, 1000",88,Setembro
2053,4012-10_1,4012-10,1,JD. DA CONQUISTA - TERM. SAO MATEUS,8264.84,2013,2010,03:25,00:50,AREA 4,CONCESSAO,NOVO HORIZONTE,,Express Transportes,SUBSISTEMA ESTRUTURAL,15,9892,6693,3809,14,13,9,12,184,B-SICO,15,,0,,0,,0,DIURNA  (D),3541,6456,2101,5443,3130,5173,248,129,127,162888,4766,3679,247342,"Rua Jaime Ribeiro Wright, 1000",105,Setembro
2054,4012-10_2,4012-10,2,JD. DA CONQUISTA - TERM. SAO MATEUS,8041.52,2013,2010,03:55,01:30,AREA 4,CONCESSAO,NOVO HORIZONTE,,Express Transportes,SUBSISTEMA ESTRUTURAL,15,9892,6693,3809,13,14,12,9,184,B-SICO,15,,0,,0,,0,DIURNA  (D),3541,6456,2101,5443,3130,5173,248,129,127,162888,4766,3679,247342,"Rua Jaime Ribeiro Wright, 1000",98,Setembro
2055,4013-10_1,4013-10,1,JD. SANTO ANDRÉ - TERM. SÃO MATEUS,7105.41,2013,2010,03:30,00:45,AREA 4,CONCESSAO,NOVO HORIZONTE,,Express Transportes,SUBSISTEMA ESTRUTURAL,12,8406,5335,3171,14,8,7,10,142,B-SICO,12,,0,,0,,0,DIURNA  (D),3395,5223,1711,3912,2148,4104,124,127,38,135289,3622,2684,198359,"Rua Jaime Ribeiro Wright, 1000",63,Setembro
2056,4013-10_2,4013-10,2,JD. SANTO ANDRÉ - TERM. SÃO MATEUS,7429.19,2013,2010,04:00,01:25,AREA 4,CONCESSAO,NOVO HORIZONTE,,Express Transportes,SUBSISTEMA ESTRUTURAL,12,8406,5335,3171,8,14,10,7,142,B-SICO,12,,0,,0,,0,DIURNA  (D),3395,5223,1711,3912,2148,4104,124,127,38,135289,3622,2684,198359,"Rua Jaime Ribeiro Wright, 1000",65,Setembro
2057,4014-10_1,4014-10,1,JD. VILA CARRÃO - TERM. VILA CARRÃO,12512.29,2013,2010,04:00,00:00,AREA 4,CONCESSAO,NOVO HORIZONTE,,Express Transportes,SUBSISTEMA ESTRUTURAL,12,5830,2683,1394,7,7,5,5,104,B-SICO,12,,0,,0,,0,DIURNA  (D),8041,3064,1867,3115,2938,2658,399,19,54,73659,4588,2312,142665,"Rua Jaime Ribeiro Wright, 1000",141,Setembro
2058,4014-10_2,4014-10,2,JD. VILA CARRÃO - TERM. VILA CARRÃO,13384.06,2013,2010,04:50,00:45,AREA 4,CONCESSAO,NOVO HORIZONTE,,Express Transportes,SUBSISTEMA ESTRUTURAL,12,5830,2683,1394,7,7,5,5,104,B-SICO,12,,0,,0,,0,DIURNA  (D),8041,3064,1867,3115,2938,2658,399,19,54,73659,4588,2312,142665,"Rua Jaime Ribeiro Wright, 1000",143,Setembro
2059,4015-10_1,4015-10,1,TERM. SÃO MATEUS - JD. RODOLFO PIRANI,9211.62,2013,2010,03:45,23:50,AREA 4,CONCESSAO,NOVO HORIZONTE,,Express Transportes,SUBSISTEMA ESTRUTURAL,4,2462,1085,853,6,0,5,0,85,B-SICO,4,,0,,0,,0,DIURNA  (D),8948,1447,593,1298,626,1113,72,21,10,37172,1004,9472,56684,"Rua Jaime Ribeiro Wright, 1000",92,Setembro
2060,4016-10_1,4016-10,1,TERM SÃO MATEUS - JD RODOLFO PIRANI,8960.66,2013,2010,03:30,00:45,AREA 4,CONCESSAO,NOVO HORIZONTE,,Express Transportes,SUBSISTEMA ESTRUTURAL,4,1863,1043,711,6,0,5,0,88,B-SICO,4,,0,,0,,0,DIURNA  (D),9905,1279,482,854,456,1062,72,16,11,35224,6854,9095,51173,"Rua Jaime Ribeiro Wright, 1000",89,Setembro
2061,1720-10_2,1720-10,2,JD. GUANCA - CANTAREIRA,16442.98,2001,2000,04:40,23:40,AREA 2,PERMISSAO,TRANSCOOPER,,CONS. TRANSNOROESTE,SUBSISTEMA LOCAL,35,16128,10431,6256,12,12,11,11,175,MINIÔNIBUS,26,MIDIÔNIBUS,9,,0,,0,DIURNA  (D),3379,7239,6801,1269,9099,5809,287,4028,424,233858,7889,8174,394501,"Rua Antonelo da Messina, 1.726",215,Setembro
2062,4017-10_1,4017-10,1,VILA YOLANDA - METALÚRGICOS,10057.84,2013,2010,04:00,23:55,AREA 4,CONCESSAO,NOVO HORIZONTE,,Express Transportes,SUBSISTEMA ESTRUTURAL,11,6539,4351,3181,8,5,5,7,98,B-SICO,11,,0,,0,,0,DIURNA  (D),8960,4188,2182,2028,3030,2523,320,83,147,83869,5211,3336,169343,"Rua Jaime Ribeiro Wright, 1000",106,Setembro
2063,4017-10_2,4017-10,2,VILA YOLANDA - METALÚRGICOS,9968.16,2013,2010,04:10,23:40,AREA 4,CONCESSAO,NOVO HORIZONTE,,Express Transportes,SUBSISTEMA ESTRUTURAL,11,6539,4351,3181,5,8,7,5,97,B-SICO,11,,0,,0,,0,DIURNA  (D),8960,4188,2182,2028,3030,2523,320,83,147,83869,5211,3336,169343,"Rua Jaime Ribeiro Wright, 1000",113,Setembro
2064,4018-10_1,4018-10,1,METALÚRGICOS - TERM. SAO MATEUS,12936.05,2013,2010,03:15,23:48,AREA 4,CONCESSAO,NOVO HORIZONTE,,Express Transportes,SUBSISTEMA ESTRUTURAL,22,14195,8597,5666,14,12,9,13,175,PADRON,22,,0,,0,,0,DIURNA  (D),2919,7328,4330,6105,5243,5359,361,83,180,172381,1053,6546,343161,"Rua Jaime Ribeiro Wright, 1000",124,Setembro
2065,4018-10_2,4018-10,2,METALÚRGICOS - TERM. SAO MATEUS,13215.29,2013,2010,04:00,23:50,AREA 4,CONCESSAO,NOVO HORIZONTE,,Express Transportes,SUBSISTEMA ESTRUTURAL,22,14195,8597,5666,12,14,13,9,175,PADRON,22,,0,,0,,0,DIURNA  (D),2919,7328,4330,6105,5243,5359,361,83,180,172381,1053,6546,343161,"Rua Jaime Ribeiro Wright, 1000",123,Setembro
2066,4024-10_1,4024-10,1,COHAB FAZENDA DO CARMO - E. T. ITAQUERA,8852.62,2013,2010,04:00,23:40,AREA 4,CONCESSAO,NOVO HORIZONTE,,Express Transportes,SUBSISTEMA ESTRUTURAL,10,7620,4027,1900,8,8,8,8,117,B-SICO,10,,0,,0,,0,DIURNA  (D),6795,3725,3363,4796,3356,3083,232,8362,277,95276,5134,3588,182504,"Rua Jaime Ribeiro Wright, 1000",102,Setembro
2067,4024-10_2,4024-10,2,COHAB FAZENDA DO CARMO - E. T. ITAQUERA,9555.74,2013,2010,04:30,23:45,AREA 4,CONCESSAO,NOVO HORIZONTE,,Express Transportes,SUBSISTEMA ESTRUTURAL,10,7620,4027,1900,8,8,8,8,115,B-SICO,10,,0,,0,,0,DIURNA  (D),6795,3725,3363,4796,3356,3083,232,8362,277,95276,5134,3588,182504,"Rua Jaime Ribeiro Wright, 1000",109,Setembro
2068,4025-10_1,4025-10,1,VILA CALIFÓRNIA - METRÔ TATUAPÉ,17066.33,2003,2000,04:45,23:25,AREA 5,PERMISSAO,COOPERTRANSE,,MOVE-SP e Imperial,SUBSISTEMA LOCAL,14,12746,6991,3440,7,6,6,6,102,MIDIÔNIBUS,14,,0,,0,,0,DIURNA  (D),2556,5262,3904,8131,4087,4527,266,2658,376,166809,7028,5658,293676,"Rua Murta do Campo, 405",188,Setembro
2069,4025-10_2,4025-10,2,VILA CALIFÓRNIA - METRÔ TATUAPÉ,16671.64,2003,2000,05:30,00:00,AREA 5,PERMISSAO,COOPERTRANSE,,MOVE-SP e Imperial,SUBSISTEMA LOCAL,14,12746,6991,3440,6,7,6,6,104,MIDIÔNIBUS,14,,0,,0,,0,DIURNA  (D),2556,5262,3904,8131,4087,4527,266,2658,376,166809,7028,5658,293676,"Rua Murta do Campo, 405",183,Setembro
2070,4027-10_1,4027-10,1,HOSP. SAO MATEUS - JD. SANTO ANDRE,10281.77,2003,2000,04:40,00:05,AREA 5,PERMISSAO,COOPERTRANSE,,MOVE-SP e Imperial,SUBSISTEMA LOCAL,25,13812,12134,5431,10,12,9,9,161,MINIÔNIBUS,4,MIDIÔNIBUS,21,,0,,0,DIURNA  (D),2836,7488,4185,4822,4642,5517,421,222,186,172899,1121,4689,331932,"Rua Murta do Campo, 405",92,Setembro
2071,4027-10_2,4027-10,2,HOSP. SAO MATEUS - JD. SANTO ANDRE,11251.17,2003,2000,04:00,23:35,AREA 5,PERMISSAO,COOPERTRANSE,,MOVE-SP e Imperial,SUBSISTEMA LOCAL,25,13812,12134,5431,12,10,9,9,160,MINIÔNIBUS,4,MIDIÔNIBUS,21,,0,,0,DIURNA  (D),2836,7488,4185,4822,4642,5517,421,222,186,172899,1121,4689,331932,"Rua Murta do Campo, 405",102,Setembro
2072,1720-21_1,1720-21,1,VILA SABRINA - METRÔ TUCURUVI,4954.9,2010,2000,05:30,23:15,AREA 2,PERMISSAO,TRANSCOOPER,,CONS. TRANSNOROESTE,SUBSISTEMA LOCAL,7,7212,4528,2343,8,0,9,0,132,MIDIÔNIBUS,7,,0,,0,,0,DIURNA  (D),1207,3022,2704,6890,3597,2723,117,3486,302,118007,2543,2963,173078,"Rua Antonelo da Messina, 1.726",88,Setembro
2073,4027-41_1,4027-41,1,PQ. DAS FLORES - SAO MATEUS,8364.47,2015,2010,05:30,21:40,AREA 5,PERMISSAO,COOPERTRANSE,,MOVE-SP e Imperial,SUBSISTEMA LOCAL,5,0,0,0,3,3,3,3,38,MIDIÔNIBUS,5,,0,,0,,0,DIURNA  (D),5082,1489,799,1150,770,1276,57,838,30,36389,1875,9246,64388,"Rua Murta do Campo, 405",70,Setembro
2074,4027-41_2,4027-41,2,PQ. DAS FLORES - SAO MATEUS,8546.47,2015,2010,06:00,22:20,AREA 5,PERMISSAO,COOPERTRANSE,,MOVE-SP e Imperial,SUBSISTEMA LOCAL,5,0,0,0,3,3,3,3,38,MIDIÔNIBUS,5,,0,,0,,0,DIURNA  (D),5082,1489,799,1150,770,1276,57,838,30,36389,1875,9246,64388,"Rua Murta do Campo, 405",71,Setembro
2075,4028-10_1,4028-10,1,HOSP. SAO MATEUS - DIVISA DE MAUA,12834.98,2003,2000,04:15,23:30,AREA 5,PERMISSAO,COOPERTRANSE,,MOVE-SP e Imperial,SUBSISTEMA LOCAL,7,5178,4146,2999,4,4,4,4,71,MINIÔNIBUS,7,MIDIÔNIBUS,0,,0,,0,DIURNA  (D),1032,2391,1202,1163,1037,1954,122,138,79,57534,3304,1643,107006,"Rua Murta do Campo, 405",120,Setembro
2076,4028-10_2,4028-10,2,HOSP. SAO MATEUS - DIVISA DE MAUA,14911.71,2003,2000,04:30,00:00,AREA 5,PERMISSAO,COOPERTRANSE,,MOVE-SP e Imperial,SUBSISTEMA LOCAL,7,5178,4146,2999,4,4,4,4,70,MINIÔNIBUS,7,MIDIÔNIBUS,0,,0,,0,DIURNA  (D),1032,2391,1202,1163,1037,1954,122,138,79,57534,3304,1643,107006,"Rua Murta do Campo, 405",136,Setembro
2077,4029-10_1,4029-10,1,SAO MATEUS - VILA PRUDENTE,14663.18,2003,2000,04:25,23:25,AREA 5,PERMISSAO,COOPERTRANSE,,MOVE-SP e Imperial,SUBSISTEMA LOCAL,27,18805,14011,8747,16,11,9,11,184,B-SICO,10,MIDIÔNIBUS,17,,0,,0,DIURNA  (D),3170,7716,6365,8502,6687,5913,745,1377,275,204353,1567,7408,435160,"Rua Murta do Campo, 405",187,Setembro
2078,4029-10_2,4029-10,2,SAO MATEUS - VILA PRUDENTE,15184.19,2003,2000,05:10,00:25,AREA 5,PERMISSAO,COOPERTRANSE,,MOVE-SP e Imperial,SUBSISTEMA LOCAL,27,18805,14011,8747,11,16,11,9,184,B-SICO,10,MIDIÔNIBUS,17,,0,,0,DIURNA  (D),3170,7716,6365,8502,6687,5913,745,1377,275,204353,1567,7408,435160,"Rua Murta do Campo, 405",212,Setembro
2079,4030-10_1,4030-10,1,FAZENDA DA JUTA - SHOP. ARICANDUVA,15082.87,2003,2000,04:15,22:40,AREA 5,PERMISSAO,COOPERTRANSE,,MOVE-SP e Imperial,SUBSISTEMA LOCAL,14,9865,9024,5587,8,8,6,6,109,MINIÔNIBUS,12,MIDIÔNIBUS,2,,0,,0,DIURNA  (D),2939,5107,3173,5332,4201,4435,416,45,105,138089,6779,4568,251565,"Rua Murta do Campo, 405",157,Setembro
2080,4030-10_2,4030-10,2,FAZENDA DA JUTA - SHOP. ARICANDUVA,15571.04,2003,2000,05:00,23:45,AREA 5,PERMISSAO,COOPERTRANSE,,MOVE-SP e Imperial,SUBSISTEMA LOCAL,14,9865,9024,5587,8,8,6,6,108,MINIÔNIBUS,12,MIDIÔNIBUS,2,,0,,0,DIURNA  (D),2939,5107,3173,5332,4201,4435,416,45,105,138089,6779,4568,251565,"Rua Murta do Campo, 405",153,Setembro
2081,4031-10_1,4031-10,1,PQ. SANTA MADALENA - METRÔ TAMANDUATEÍ,15537.9,2003,2000,04:30,22:45,AREA 5,PERMISSAO,COOPERTRANSE,,MOVE-SP e Imperial,SUBSISTEMA LOCAL,22,13266,11038,7539,8,8,8,8,129,MINIÔNIBUS,9,MIDIÔNIBUS,13,,0,,0,DIURNA  (D),3988,6339,4466,8704,6062,5429,675,2257,424,200483,7397,6412,338576,"Rua Murta do Campo, 405",186,Setembro
2082,4031-10_2,4031-10,2,PQ. SANTA MADALENA - METRÔ TAMANDUATEÍ,16181.4,2003,2000,05:15,00:10,AREA 5,PERMISSAO,COOPERTRANSE,,MOVE-SP e Imperial,SUBSISTEMA LOCAL,22,13266,11038,7539,8,8,8,8,130,MINIÔNIBUS,9,MIDIÔNIBUS,13,,0,,0,DIURNA  (D),3988,6339,4466,8704,6062,5429,675,2257,424,200483,7397,6412,338576,"Rua Murta do Campo, 405",190,Setembro
2083,1721-10_1,1721-10,1,VILA SABRINA - METRÔ CARANDIRU,15220.88,1978,1970,04:35,23:40,AREA 2,CONCESSAO,SAMBAIBA,,SAMBAIBA,SUBSISTEMA ESTRUTURAL,16,12435,6748,4317,14,0,11,0,153,B-SICO,0,PADRON,16,,0,,0,DIURNA  (D),2582,5490,4837,9767,5496,4729,166,4307,585,191951,5917,4718,298308,"Av. João Simão de Castro, 50",196,Setembro
2084,4032-10_1,4032-10,1,VILA DAS MERCES - OBJETIVO UNIP,12811.67,2003,2000,05:20,23:50,AREA 5,PERMISSAO,COOPERTRANSE,,MOVE-SP e Imperial,SUBSISTEMA LOCAL,15,7754,3724,1865,6,5,5,5,88,MINIÔNIBUS,3,MIDIÔNIBUS,12,,0,,0,DIURNA  (D),1417,3023,2540,8227,3850,2846,228,1285,178,100755,3172,3511,167591,"Rua Murta do Campo, 405",149,Setembro
2085,4032-10_2,4032-10,2,VILA DAS MERCES - OBJETIVO UNIP,12460.89,2003,2000,05:40,00:00,AREA 5,PERMISSAO,COOPERTRANSE,,MOVE-SP e Imperial,SUBSISTEMA LOCAL,15,7754,3724,1865,5,6,5,5,85,MINIÔNIBUS,3,MIDIÔNIBUS,12,,0,,0,DIURNA  (D),1417,3023,2540,8227,3850,2846,228,1285,178,100755,3172,3511,167591,"Rua Murta do Campo, 405",154,Setembro
2086,4033-10_1,4033-10,1,JD. GUAIRACÁ - NOVA CONQUISTA,18238.8,2003,2000,05:05,23:05,AREA 5,PERMISSAO,COOPERTRANSE,,MOVE-SP e Imperial,SUBSISTEMA LOCAL,13,9225,7987,5101,4,5,4,4,65,MIDIÔNIBUS,13,,0,,0,,0,DIURNA  (D),2528,5465,3450,3702,3803,4255,359,72,90,133968,7572,4912,258814,"Rua Murta do Campo, 405",222,Setembro
2087,4033-10_2,4033-10,2,JD. GUAIRACÁ - NOVA CONQUISTA,18436.51,2003,2000,04:30,23:00,AREA 5,PERMISSAO,COOPERTRANSE,,MOVE-SP e Imperial,SUBSISTEMA LOCAL,13,9225,7987,5101,5,4,4,4,65,MIDIÔNIBUS,13,,0,,0,,0,DIURNA  (D),2528,5465,3450,3702,3803,4255,359,72,90,133968,7572,4912,258814,"Rua Murta do Campo, 405",214,Setembro
2088,403A-10_1,403A-10,1,EST. JOSÉ BONIFÁCIO - TERM. PENHA,21298.77,2013,2010,04:00,23:05,AREA 4,CONCESSAO,NOVO HORIZONTE,,Express Transportes,SUBSISTEMA ESTRUTURAL,14,6879,3450,2088,8,5,4,5,78,B-SICO,14,,0,,0,,0,DIURNA  (D),1403,3668,2662,4187,3068,2377,267,3349,125,88152,4049,3731,165954,"Rua Jaime Ribeiro Wright, 1000",210,Setembro
2089,403A-10_2,403A-10,2,EST. JOSÉ BONIFÁCIO - TERM. PENHA,21855.26,2013,2010,04:50,00:15,AREA 4,CONCESSAO,NOVO HORIZONTE,,Express Transportes,SUBSISTEMA ESTRUTURAL,14,6879,3450,2088,5,8,5,4,78,B-SICO,14,,0,,0,,0,DIURNA  (D),1403,3668,2662,4187,3068,2377,267,3349,125,88152,4049,3731,165954,"Rua Jaime Ribeiro Wright, 1000",240,Setembro
2090,4051-10_1,4051-10,1,JD. SÃO PAULO - CPTM GUAIANAZES,5622.74,2012,2010,04:00,00:20,AREA 3,PERMISSAO,TRANSUNI?O,TRANSCOOPER,TRANSUNI?O,SUBSISTEMA LOCAL,12,11703,9006,5241,8,8,8,8,156,MINIÔNIBUS,12,,0,,0,,0,DIURNA  (D),1240,5138,3463,6664,4217,4902,143,3772,322,165342,6528,5444,285060,"Rua Tibúrcio de Souza, 2083",63,Setembro
2091,4051-10_2,4051-10,2,JD. SÃO PAULO - CPTM GUAIANAZES,5686.18,2012,2010,04:28,00:45,AREA 3,PERMISSAO,TRANSUNI?O,TRANSCOOPER,TRANSUNI?O,SUBSISTEMA LOCAL,12,11703,9006,5241,8,8,8,8,156,MINIÔNIBUS,12,,0,,0,,0,DIURNA  (D),1240,5138,3463,6664,4217,4902,143,3772,322,165342,6528,5444,285060,"Rua Tibúrcio de Souza, 2083",72,Setembro
2092,4052-10_1,4052-10,1,CPTM GUAIANAZES - METRÔ ITAQUERA,8968.36,2012,2010,04:00,23:55,AREA 3,PERMISSAO,TRANSUNI?O,,TRANSUNI?O,SUBSISTEMA LOCAL,13,8829,6736,4267,10,10,9,9,167,MINIÔNIBUS,12,MIDIÔNIBUS,1,,0,,0,DIURNA  (D),8805,3149,3076,4843,3089,3290,161,3073,256,115363,7373,3468,223779,"Rua Tibúrcio de Souza, 2083",57,Setembro
2093,4052-10_2,4052-10,2,CPTM GUAIANAZES - METRÔ ITAQUERA,9036.09,2012,2010,04:30,23:50,AREA 3,PERMISSAO,TRANSUNI?O,,TRANSUNI?O,SUBSISTEMA LOCAL,13,8829,6736,4267,10,10,9,9,164,MINIÔNIBUS,12,MIDIÔNIBUS,1,,0,,0,DIURNA  (D),8805,3149,3076,4843,3089,3290,161,3073,256,115363,7373,3468,223779,"Rua Tibúrcio de Souza, 2083",59,Setembro
2094,1722-10_1,1722-10,1,JD. MARINA - METRÔ TUCURUVI,16371.28,2002,2000,04:45,00:00,AREA 2,PERMISSAO,TRANSCOOPER,,CONS. TRANSNOROESTE,SUBSISTEMA LOCAL,28,22139,16539,10814,10,10,10,10,160,B-SICO,15,MINIÔNIBUS,3,MIDIÔNIBUS,10,,0,DIURNA  (D),3743,9147,8597,1063,9203,6125,949,2205,413,242010,1880,8773,517836,"Rua Antonelo da Messina, 1.726",184,Setembro
2095,4053-10_1,4053-10,1,GUAIANAZES - CPTM JOSÉ BONIFÁCIO,9722.83,2012,2010,03:05,00:10,AREA 3,PERMISSAO,TRANSUNI?O,,TRANSUNI?O,SUBSISTEMA LOCAL,8,5847,4104,1752,6,0,6,0,123,MINIÔNIBUS,8,,0,,0,,0,DIURNA  (D),7813,3259,1558,2987,1472,3154,163,1801,306,96458,3324,2427,153974,"Rua Tibúrcio de Souza, 2083",104,Setembro
2096,4054-10_1,4054-10,1,JD. NSA. DO CARMO - METRÔ ITAQUERA,5289.4,2012,2010,04:30,23:48,AREA 3,PERMISSAO,TRANSUNI?O,,TRANSUNI?O,SUBSISTEMA LOCAL,4,2313,1361,299,6,0,5,0,101,MINIÔNIBUS,4,,0,,0,,0,DIURNA  (D),2491,1225,970,2445,989,1105,29,8011,73,38320,1102,7861,57204,"Rua Tibúrcio de Souza, 2083",52,Setembro
2097,4055-10_1,4055-10,1,CPTM GUAIANAZES - VILA SOLANGE,3218.25,2015,2010,04:00,00:20,AREA 3,PERMISSAO,TRANSUNI+O,,TRANSUNI?O,SUBSISTEMA LOCAL,4,0,0,0,8,0,8,0,163,MINIÔNIBUS,4,,0,,0,,0,DIURNA  (D),1464,6572,696,800,371,6713,48,6884,71,23619,10081,8306,3317,"Rua Tibúrcio de Souza, 2083",31,Junho
2098,4056-10_1,4056-10,1,PQ. BOA ESPERANÇA - TERM. SÃO MATEUS,8097.55,2014,2010,04:00,00:00,AREA 3,PERMISSAO,TRANSUNI?O,,TRANSUNI?O,SUBSISTEMA LOCAL,9,5760,3478,1796,6,6,5,5,95,MINIÔNIBUS,9,,0,,0,,0,DIURNA  (D),1125,2838,1348,3253,1996,2627,154,1485,124,74270,3499,2596,135226,"Rua Tibúrcio de Souza, 2083",82,Setembro
2099,4056-10_2,4056-10,2,PQ. BOA ESPERANÇA - TERM. SÃO MATEUS,8372.42,2014,2010,04:40,00:30,AREA 3,PERMISSAO,TRANSUNI?O,,TRANSUNI?O,SUBSISTEMA LOCAL,9,5760,3478,1796,6,6,5,5,95,MINIÔNIBUS,9,,0,,0,,0,DIURNA  (D),1125,2838,1348,3253,1996,2627,154,1485,124,74270,3499,2596,135226,"Rua Tibúrcio de Souza, 2083",79,Setembro
2100,407A-10_1,407A-10,1,SHOP. C.L.ARICANDUVA - LARGO DA CONCÓRDIA,17188.64,2013,2010,03:50,00:00,AREA 4,CONCESSAO,NOVO HORIZONTE,,Express Transportes,SUBSISTEMA ESTRUTURAL,16,7989,4678,1783,7,7,6,6,100,B-SICO,16,,0,,0,,0,DIURNA  (D),1981,4533,3374,4544,3720,2618,357,549,97,103973,5451,3786,196348,"Rua Jaime Ribeiro Wright, 1000",232,Setembro
